age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
49,self-employed,married,professional.course,no,yes,no,telephone,may,tue,214,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
21,student,single,basic.9y,no,no,no,telephone,jul,thu,5,1,999,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,no
33,admin.,single,high.school,no,no,no,cellular,may,tue,151,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no
40,admin.,married,high.school,unknown,yes,no,telephone,jun,fri,17,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
43,services,married,high.school,no,yes,no,telephone,jun,thu,268,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
25,admin.,married,unknown,no,no,no,telephone,jun,mon,112,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
38,blue-collar,single,basic.9y,no,yes,no,telephone,may,mon,179,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33,admin.,single,university.degree,no,yes,no,telephone,may,wed,66,13,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
43,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,99,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no
34,technician,married,university.degree,no,yes,no,telephone,may,thu,309,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
27,blue-collar,single,high.school,no,yes,no,cellular,jul,thu,185,5,999,2,failure,-1.7,94.215,-40.3,0.846,4991.6,no
32,unknown,unknown,university.degree,no,yes,yes,telephone,may,tue,40,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
48,technician,married,university.degree,no,yes,no,cellular,aug,tue,189,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
28,technician,single,professional.course,no,no,no,cellular,apr,thu,444,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no
40,management,married,university.degree,no,no,yes,cellular,aug,tue,454,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
42,management,married,university.degree,no,yes,no,telephone,aug,wed,220,11,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
42,management,married,university.degree,unknown,yes,no,telephone,may,wed,265,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
50,self-employed,married,basic.9y,unknown,no,no,cellular,may,thu,287,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
28,technician,married,professional.course,no,no,no,telephone,jul,thu,45,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no
38,technician,married,professional.course,no,no,yes,cellular,mar,thu,196,2,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.757,5099.1,yes
39,student,single,unknown,no,yes,no,telephone,aug,fri,104,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,no
46,housemaid,married,basic.4y,no,no,yes,telephone,may,tue,149,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
29,admin.,married,high.school,no,yes,no,telephone,may,mon,27,10,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no
28,services,married,high.school,no,no,no,telephone,may,mon,1022,4,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,yes
39,admin.,married,high.school,no,yes,no,cellular,jul,mon,627,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
44,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,wed,128,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
34,technician,single,university.degree,no,no,no,telephone,aug,thu,214,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
33,admin.,divorced,high.school,no,yes,no,cellular,jul,fri,191,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
41,technician,divorced,professional.course,no,unknown,unknown,cellular,apr,thu,347,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
43,housemaid,married,basic.4y,no,yes,no,cellular,jul,wed,183,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
43,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,254,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
35,services,single,high.school,no,no,no,telephone,jun,mon,41,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
44,entrepreneur,divorced,university.degree,no,yes,no,telephone,may,tue,1032,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
34,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,wed,256,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36,unemployed,divorced,professional.course,unknown,yes,no,telephone,may,fri,705,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
56,admin.,divorced,basic.6y,unknown,no,no,cellular,jul,mon,70,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
32,management,single,university.degree,no,no,no,cellular,mar,mon,93,2,999,1,failure,-1.8,92.84299999999999,-50.0,1.703,5099.1,no
72,retired,married,basic.4y,no,yes,no,cellular,jul,mon,128,2,999,1,failure,-1.7,94.215,-40.3,0.87,4991.6,no
28,admin.,married,high.school,no,no,no,cellular,may,wed,204,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no
25,admin.,single,university.degree,no,yes,no,telephone,nov,mon,107,2,999,0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5,no
57,technician,married,professional.course,no,yes,no,cellular,apr,tue,232,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
34,technician,married,professional.course,no,yes,no,cellular,jul,thu,11,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no
37,technician,married,professional.course,no,no,no,cellular,nov,tue,372,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
57,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,304,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
32,technician,married,university.degree,no,yes,no,cellular,aug,thu,318,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
34,services,married,high.school,no,no,no,cellular,nov,wed,89,3,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
46,self-employed,married,professional.course,no,yes,no,telephone,jun,fri,174,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
30,services,married,high.school,unknown,no,yes,telephone,jun,fri,105,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
45,technician,married,university.degree,no,yes,no,telephone,may,thu,336,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
30,admin.,married,university.degree,no,no,no,cellular,nov,fri,221,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
26,technician,single,professional.course,no,yes,no,cellular,apr,fri,362,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
35,technician,single,university.degree,no,no,no,cellular,jun,mon,516,1,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,no
31,blue-collar,married,basic.6y,no,no,no,cellular,jul,wed,411,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
34,blue-collar,married,basic.9y,unknown,no,yes,cellular,jul,fri,196,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
30,technician,married,university.degree,unknown,no,no,cellular,jul,tue,305,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
35,admin.,married,basic.9y,no,no,no,telephone,may,tue,34,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
23,admin.,single,high.school,no,yes,no,cellular,may,thu,638,1,6,1,success,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
48,services,married,high.school,unknown,no,no,cellular,aug,fri,88,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
52,housemaid,married,high.school,no,no,no,cellular,oct,tue,297,1,999,2,failure,-3.4,92.431,-26.9,0.728,5017.5,yes
52,self-employed,married,basic.4y,unknown,yes,no,telephone,may,thu,228,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
49,blue-collar,divorced,unknown,unknown,no,no,cellular,jul,wed,255,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no
37,blue-collar,married,basic.6y,no,yes,no,cellular,oct,thu,262,4,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,no
32,technician,single,professional.course,no,yes,no,cellular,may,fri,152,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
56,admin.,single,university.degree,no,no,no,cellular,mar,wed,193,1,5,1,success,-1.8,93.369,-34.8,0.634,5008.7,yes
32,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,fri,137,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
38,admin.,married,high.school,no,no,no,cellular,jul,thu,561,2,10,2,success,-1.7,94.215,-40.3,0.782,4991.6,yes
37,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,372,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no
37,admin.,married,university.degree,no,no,no,telephone,jun,tue,192,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
27,blue-collar,single,basic.4y,no,yes,no,cellular,apr,thu,528,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
40,admin.,single,university.degree,no,no,yes,cellular,aug,thu,14,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
39,technician,married,professional.course,no,yes,no,cellular,aug,thu,253,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
39,admin.,married,high.school,no,yes,no,cellular,apr,wed,110,1,999,0,nonexistent,-1.8,93.075,-47.1,1.4980000000000002,5099.1,no
33,technician,single,professional.course,no,no,yes,cellular,aug,mon,285,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
45,admin.,married,university.degree,no,no,yes,cellular,nov,wed,106,1,999,1,failure,-3.4,92.649,-30.1,0.715,5017.5,no
41,technician,divorced,university.degree,no,yes,no,cellular,aug,fri,191,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
33,blue-collar,divorced,basic.9y,unknown,no,no,cellular,jul,tue,889,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,yes
36,blue-collar,divorced,basic.9y,unknown,yes,no,cellular,may,wed,14,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no
44,admin.,married,high.school,no,yes,yes,cellular,aug,mon,64,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
41,technician,married,university.degree,no,yes,yes,cellular,aug,mon,58,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
31,blue-collar,married,basic.6y,no,yes,no,telephone,jun,wed,406,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
41,entrepreneur,married,basic.4y,no,yes,no,telephone,jul,fri,89,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.959,5228.1,no
51,technician,married,high.school,unknown,unknown,unknown,cellular,aug,wed,637,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,yes
41,management,single,high.school,no,yes,no,telephone,may,fri,324,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
34,blue-collar,married,basic.6y,no,no,yes,telephone,jun,mon,1576,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
38,services,married,high.school,no,no,no,telephone,may,fri,62,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
53,management,married,university.degree,no,no,no,telephone,aug,fri,74,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
42,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,139,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no
34,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,thu,562,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
34,admin.,single,university.degree,no,yes,no,cellular,jul,tue,439,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
40,services,married,basic.6y,no,no,no,cellular,jul,mon,247,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
46,management,married,university.degree,no,yes,no,cellular,jul,mon,92,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
32,technician,single,university.degree,no,yes,no,cellular,jul,thu,72,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
41,admin.,married,high.school,no,yes,yes,cellular,apr,mon,982,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
56,unemployed,married,professional.course,no,no,no,cellular,sep,fri,323,3,6,1,success,-3.4,92.37899999999999,-29.8,0.762,5017.5,yes
39,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,332,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
27,self-employed,single,university.degree,no,yes,no,cellular,may,thu,73,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
44,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,109,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
25,unemployed,married,university.degree,no,no,no,cellular,may,mon,32,8,10,1,success,-1.8,92.89299999999999,-46.2,1.244,5099.1,no
55,management,divorced,university.degree,no,yes,no,telephone,may,tue,90,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38,technician,single,professional.course,no,yes,no,telephone,may,tue,94,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
64,unemployed,divorced,basic.9y,no,yes,no,cellular,oct,wed,604,2,999,0,nonexistent,-1.1,94.601,-49.5,0.9590000000000001,4963.6,no
27,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,484,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
46,management,married,basic.9y,no,yes,no,cellular,nov,fri,996,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
32,admin.,married,university.degree,no,no,yes,cellular,aug,tue,301,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
51,admin.,married,university.degree,no,yes,no,telephone,may,wed,223,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
40,admin.,single,high.school,no,yes,no,cellular,may,mon,213,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.244,5099.1,no
35,services,married,high.school,no,no,no,cellular,may,fri,125,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
52,services,divorced,high.school,unknown,no,no,cellular,nov,mon,190,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
38,blue-collar,divorced,unknown,unknown,unknown,unknown,telephone,may,tue,81,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
27,blue-collar,married,basic.4y,no,yes,no,cellular,jul,wed,205,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
47,entrepreneur,married,university.degree,no,no,no,cellular,may,fri,376,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
33,technician,single,professional.course,no,yes,no,cellular,may,wed,201,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no
38,admin.,married,high.school,no,no,no,telephone,jun,thu,605,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
47,management,married,university.degree,no,yes,yes,cellular,aug,mon,57,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
31,self-employed,married,professional.course,no,yes,no,cellular,mar,thu,171,4,999,3,failure,-1.8,93.369,-34.8,0.65,5008.7,yes
47,blue-collar,single,basic.4y,no,no,no,telephone,may,tue,184,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32,admin.,single,university.degree,no,yes,no,telephone,may,tue,278,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39,housemaid,married,professional.course,no,yes,no,cellular,aug,fri,80,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
34,management,single,basic.9y,no,yes,no,telephone,may,thu,84,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
38,admin.,married,high.school,no,yes,yes,cellular,apr,thu,390,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
31,technician,single,professional.course,no,yes,no,cellular,nov,thu,16,9,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
30,blue-collar,married,high.school,no,yes,no,telephone,mar,tue,904,1,999,0,nonexistent,-1.8,93.369,-34.8,0.655,5008.7,yes
28,blue-collar,married,basic.6y,no,yes,yes,telephone,may,wed,482,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
34,technician,married,professional.course,unknown,yes,no,cellular,jul,wed,75,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
58,management,married,university.degree,unknown,no,no,telephone,may,thu,205,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
35,technician,single,professional.course,no,no,no,cellular,aug,thu,152,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
39,admin.,divorced,high.school,no,no,no,cellular,jul,tue,858,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
54,housemaid,married,basic.4y,no,yes,no,cellular,aug,tue,133,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
33,blue-collar,married,basic.9y,no,no,no,telephone,jul,fri,286,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
36,blue-collar,single,professional.course,unknown,no,no,cellular,apr,mon,36,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
30,technician,single,university.degree,unknown,yes,no,cellular,aug,thu,123,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
43,management,single,university.degree,no,no,no,cellular,oct,tue,408,1,999,1,failure,-3.4,92.431,-26.9,0.7440000000000001,5017.5,no
34,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,55,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37,blue-collar,married,basic.6y,unknown,no,yes,telephone,may,fri,574,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33,blue-collar,divorced,basic.9y,unknown,yes,yes,cellular,jul,wed,464,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no
47,admin.,married,university.degree,no,yes,no,cellular,jul,tue,194,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
45,unemployed,married,university.degree,no,yes,no,telephone,jul,mon,363,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
24,admin.,single,university.degree,no,no,no,cellular,aug,thu,147,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.851,5076.2,no
33,technician,married,basic.9y,no,yes,no,cellular,apr,thu,144,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
40,admin.,single,university.degree,no,no,no,telephone,jul,fri,241,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
34,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,157,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,no
49,blue-collar,married,unknown,unknown,unknown,unknown,cellular,jul,mon,375,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
56,retired,married,high.school,no,yes,no,telephone,may,mon,167,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39,admin.,married,university.degree,no,no,no,telephone,may,fri,78,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36,technician,married,basic.6y,no,no,no,cellular,apr,mon,316,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
28,self-employed,single,high.school,no,no,no,cellular,jul,thu,63,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no
46,admin.,married,university.degree,no,yes,no,cellular,nov,fri,81,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
28,admin.,married,high.school,no,no,no,telephone,jun,tue,98,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
42,blue-collar,married,unknown,no,yes,no,telephone,may,tue,37,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
38,blue-collar,married,basic.6y,no,no,no,cellular,jun,fri,346,2,5,3,success,-1.7,94.055,-39.8,0.7070000000000001,4991.6,no
50,management,married,university.degree,unknown,unknown,unknown,cellular,jul,thu,367,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
43,self-employed,married,basic.4y,no,no,yes,cellular,nov,wed,206,5,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
31,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,fri,1081,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,yes
56,services,married,basic.4y,unknown,yes,no,telephone,jun,mon,139,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,146,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
41,unemployed,married,basic.9y,unknown,yes,yes,telephone,may,mon,895,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
31,technician,married,university.degree,no,yes,yes,cellular,aug,wed,156,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
44,retired,single,basic.4y,no,yes,yes,telephone,jun,fri,160,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
34,blue-collar,married,basic.9y,no,yes,yes,telephone,may,wed,71,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
53,entrepreneur,married,university.degree,no,yes,no,cellular,jul,thu,302,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
39,technician,single,university.degree,no,yes,no,cellular,aug,wed,224,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
41,admin.,married,university.degree,unknown,yes,no,cellular,nov,tue,61,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
44,technician,married,professional.course,no,yes,no,cellular,nov,tue,75,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
25,self-employed,single,unknown,no,no,no,cellular,apr,mon,232,3,999,1,failure,-1.8,93.749,-34.6,0.643,5008.7,no
